timestamp,gps_speed,gps_nsat,acc_n_g,acc_t_g,slope,course,gyro,height,radius,latitude,longitude,acc_n_imu,acc_z_imu
151.8,71.3658,16,0.8697,0.158,0.5997,-133.4214,24.6581,181.3595,46.0629,51.93949505,15.6027651,-4.22,-0.17
151.85,71.6114,16,0.8983,0.1637,0.6447,-132.1892,25.3825,181.4143,44.9022,51.93948939,15.60275374,-3.79,-0.02
151.9,71.8574,16,0.9242,0.1669,0.69,-130.9556,26.0265,181.4691,43.9416,51.93948374,15.60274237,-2.95,-0.09
151.95,72.1188,16,0.8095,0.0499,0.7493,-129.6509,22.7238,181.5318,50.5111,51.93947836,15.60273056,-3.2,-0.04
152,72.3723,16,0.6961,-0.0617,0.8085,-128.3529,19.4617,181.5943,59.1849,51.93947298,15.60271875,-2.45,-0.12
152.05,72.237,16,0.6492,0.0902,0.8599,-127.3785,18.1862,181.6446,63.2177,51.93946796,15.6027068,-3.01,-0.14
152.1,72.1122,16,0.6046,0.2382,0.9106,-126.4067,16.9709,181.6949,67.6276,51.93946293,15.60269484,-2.56,-0.28
152.15,72.5027,16,0.6712,0.1975,0.9288,-125.5599,18.7103,181.739,61.6728,51.93945794,15.60268238,-3.36,-0.18
152.2,72.8931,16,0.7379,0.1568,0.947,-124.7131,20.4497,181.7831,56.731,51.93945295,15.60266993,-2.64,-0.37
152.25,73.2836,16,0.8045,0.1161,0.9652,-123.8663,22.1891,181.8272,52.5639,51.93944797,15.60265748,-2.87,-0.13
152.3,73.6683,16,0.8681,0.0759,0.9827,-123.0126,23.8454,181.8707,49.1695,51.93944299,15.60264501,-2.65,-0.06
152.35,73.7707,16,0.7813,0.0642,0.9656,-121.8179,21.4339,181.8823,54.7776,51.93943863,15.60263203,-2.7,-0.06
152.4,73.8725,16,0.696,0.0539,0.949,-120.628,19.0644,181.8943,61.6707,51.93943427,15.60261905,-3.48,-0.15
152.45,73.9452,16,0.6855,0.1083,0.9592,-119.6745,18.7583,181.9223,62.7388,51.93943009,15.60260579,-3.07,-0.06
152.5,74.0218,16,0.6783,0.1598,0.9697,-118.7216,18.5407,181.9507,63.541,51.93942591,15.60259252,-2.61,-0.11
152.55,74.288,16,0.8323,0.0666,1.0014,-117.7987,22.6584,181.9973,52.1807,51.93942194,15.60257884,-2.32,-0.29
152.6,74.5472,16,0.9811,-0.0233,1.0323,-116.8675,26.6345,182.0433,44.5458,51.93941799,15.60256516,-3.6,-0.2
152.65,74.4632,16,0.8711,0.0431,1.019,-115.5328,23.6712,182.0543,50.0658,51.93941459,15.60255132,-3.93,-0.18
152.7,74.3842,16,0.7624,0.1097,1.0052,-114.204,20.7393,182.0648,57.0831,51.93941119,15.60253747,-4.83,-0.05
152.75,74.5508,16,0.7125,0.1847,0.9632,-113.1657,19.3422,182.0536,61.3433,51.93940796,15.60252344,-5.1,-0.15
152.8,74.7227,16,0.6643,0.2559,0.9215,-112.1301,17.9891,182.043,66.1096,51.93940474,15.6025094,-5.22,-0.07
152.85,75.1603,16,0.6982,0.1367,0.8957,-111.2315,18.7927,182.0563,63.6531,51.9394016,15.60249497,-4.92,-0.07
152.9,75.5893,16,0.7311,0.0187,0.8701,-110.3312,19.5707,182.0697,61.4715,51.93939846,15.60248053,-4.15,0
152.95,75.6024,16,0.7134,-0.0448,0.8599,-109.3522,19.0939,182.0845,63.0174,51.93939567,15.60246591,-3.14,0
153,75.6111,16,0.696,-0.1095,0.8492,-108.3741,18.6243,182.0989,64.6139,51.93939288,15.60245129,-2.7,-0.12
153.05,75.4022,16,0.6895,-0.2366,0.8136,-107.4428,18.5053,182.0921,64.8498,51.93939033,15.60243674,-3.69,-0.09
153.1,75.1841,16,0.6829,-0.3629,0.779,-106.5117,18.3862,182.0862,65.0808,51.93938779,15.60242219,-2.95,-0.21
153.15,74.5078,16,0.6725,-0.4511,0.7931,-105.5923,18.2652,182.1188,64.9229,51.93938567,15.60240765,-2.74,0.18
153.2,73.8315,16,0.6621,-0.5392,0.8072,-104.6729,18.1441,182.1514,64.7628,51.93938355,15.60239312,-4.33,0.23
153.25,73.1553,16,0.6517,-0.6273,0.8214,-103.7534,18.0231,182.1841,64.6006,51.93938142,15.60237858,-4.14,-0.35
153.3,72.467,16,0.6418,-0.714,0.8361,-102.8345,17.9206,182.217,64.3586,51.93937931,15.60236405,-2.8,-0.85
153.35,71.1895,16,0.6585,-0.7327,0.8824,-101.9392,18.7304,182.264,60.4908,51.93937775,15.60235025,-1.52,-0.97
153.4,69.9107,17,0.6714,-0.7509,0.9286,-101.0424,19.4301,182.3112,57.2648,51.9393762,15.60233645,-1.48,-0.54
153.45,68.5648,17,0.5026,-0.7512,0.9769,-100.0662,14.7388,182.3622,74.0386,51.93937503,15.60232315,-0.94,0.08
153.5,67.2192,17,0.3392,-0.7515,1.0252,-99.0994,10.211,182.4132,104.7722,51.93937386,15.60230986,-0.63,-0.04
153.55,65.8875,17,0.4436,-0.7575,1.0752,-98.5923,13.6919,182.4622,76.5878,51.93937279,15.60229713,-0.28,-0.08
153.6,64.5552,17,0.5457,-0.7624,1.123,-98.0783,17.1046,182.5098,60.0672,51.93937172,15.60228441,-0.71,-0.12
153.65,63.1932,17,0.5364,-0.7133,1.0647,-97.2231,17.1768,182.4937,58.5528,51.93937088,15.6022723,-0.96,0.06
153.7,61.8347,17,0.5255,-0.6631,1.0087,-96.3678,17.1925,182.4793,57.2417,51.93937005,15.6022602,-1.64,0.18
153.75,60.6466,17,0.4345,-0.5618,1.0719,-95.5054,14.4409,182.5454,66.8392,51.93936951,15.60224829,-2.36,0.11
153.8,59.4658,17,0.3479,-0.4662,1.1344,-94.6486,11.8397,182.6108,79.9367,51.93936898,15.60223639,-1.97,-0.11
153.85,58.6432,17,0.4794,-0.6514,1.1611,-94.0614,16.6074,182.6458,56.1998,51.9393685,15.60222481,-1.1,-0.14
153.9,57.8071,17,0.6063,-0.8308,1.1893,-93.4646,21.2216,182.6816,43.3534,51.93936804,15.60221324,-0.31,-0.15
153.95,56.3169,17,0.5117,-0.7282,1.2943,-92.4006,18.311,182.7549,48.9494,51.93936807,15.6022022,0.53,-0.37
154,54.8341,17,0.4214,-0.628,1.3962,-91.3424,15.5559,182.8265,56.1016,51.9393681,15.60219117,-0.99,-0.45
154.05,53.7163,17,0.5391,-0.6486,1.346,-90.5695,20.4264,182.8119,41.8538,51.93936812,15.60218088,-1.67,-0.22
154.1,52.5961,17,0.6542,-0.6679,1.2967,-89.7868,25.1997,182.7978,33.2184,51.93936816,15.60217059,-1.37,-0.07
154.15,51.3647,17,0.6394,-0.6202,1.2966,-88.5269,25.2148,182.8036,32.4212,51.93936871,15.60216096,-1.8,0.04
154.2,50.1332,17,0.6246,-0.5724,1.2965,-87.2669,25.2299,182.8095,31.6249,51.93936926,15.60215133,-2.36,0.09
154.25,48.9017,17,0.6098,-0.5247,1.2964,-86.0069,25.2451,182.8153,30.8296,51.93936981,15.6021417,-1.98,-0.23
154.3,47.6775,17,0.5978,-0.4802,1.2958,-84.7469,25.3796,182.821,29.8985,51.93937037,15.60213208,-2.49,0.05
154.35,46.8107,17,0.7227,-0.5912,1.27,-83.4839,31.3626,182.8189,23.7549,51.93937127,15.60212304,-2.19,0.4
154.4,45.9355,16,0.8428,-0.7005,1.2444,-82.209,37.1424,182.8168,19.6833,51.93937218,15.60211402,-1.89,0.47
154.45,44.6513,16,0.7298,-0.7227,1.2314,-80.3477,32.967,182.8186,21.5563,51.9393734,15.60210554,-0.53,0.09
154.5,43.366,16,0.6194,-0.743,1.2194,-78.4947,28.913,182.8206,23.8713,51.93937462,15.60209708,0.09,-0.4
154.55,42.0244,16,0.6384,-0.6736,1.2568,-77.051,30.8109,182.8335,21.7078,51.93937593,15.60208936,0.3,-0.44
154.6,40.6875,16,0.6605,-0.6053,1.2909,-75.6034,32.874,182.8454,19.6983,51.93937724,15.60208165,-0.77,-0.03
154.65,39.5855,16,0.8355,-0.5967,1.1651,-73.9699,43.0307,182.8062,14.6412,51.93937871,15.6020745,-2.76,0.29
154.7,38.483,16,1.0088,-0.5878,1.0401,-72.316,53.1182,182.7674,11.5304,51.93938019,15.60206736,-2.34,0.02
154.75,37.3622,16,1.0989,-0.5611,0.9557,-69.6668,59.8156,182.7434,9.9412,51.93938207,15.60206099,-1.55,-0.42
154.8,36.2425,16,1.1844,-0.5315,0.8725,-67.0042,66.2505,182.7199,8.7066,51.93938395,15.60205464,-1.66,-0.64
154.85,35.1765,16,1.0415,-0.3532,0.8431,-63.6852,59.8167,182.7224,9.3595,51.93938618,15.60204886,-3.35,-0.49
154.9,34.1241,16,0.9032,-0.1769,0.8134,-60.3791,53.6222,182.7246,10.1283,51.93938842,15.60204309,-5.63,0.01
154.95,33.7345,16,0.9836,-0.098,0.7631,-57.7036,59.152,182.7182,9.0767,51.9393909,15.6020378,-5.66,0.5
155,33.35,16,1.0634,-0.0215,0.712,-55.0169,64.6434,182.7118,8.2109,51.93939339,15.60203251,-2.91,0.31
155.05,33.2075,16,1.1129,-0.0632,0.6209,-51.7884,68.2573,182.7009,7.743,51.93939628,15.60202761,-1.39,-0.29
155.1,33.0591,16,1.1622,-0.1039,0.5301,-48.5526,71.8662,182.6899,7.3213,51.93939918,15.60202272,-3.3,-0.5
155.15,32.6173,16,1.2004,-0.1047,0.4604,-44.9626,75.2284,182.6752,6.9006,51.93940241,15.602019,-4.85,-0.08
155.2,32.1755,16,1.2386,-0.1055,0.3906,-41.3727,78.5906,182.6605,6.5159,51.93940564,15.60201528,-3.88,-0.03
155.25,31.7337,16,1.2768,-0.1062,0.3208,-37.7827,81.9528,182.6458,6.1628,51.93940887,15.60201156,-3.44,-0.37
155.3,31.2934,16,1.3094,-0.1061,0.2511,-34.1793,84.9465,182.631,5.8631,51.93941211,15.60200787,-5.44,-0.18
155.35,30.9316,16,1.0683,-0.06,0.1819,-29.9169,69.8833,182.6148,7.0445,51.93941557,15.6020056,-6.21,-0.13
155.4,30.5751,16,0.8375,-0.0135,0.112,-25.6847,55.4975,182.5983,8.7683,51.93941904,15.60200333,-5.55,-0.45
155.45,30.4782,16,1.1149,0.0508,0.0026,-22.9286,74.3017,182.5645,6.5285,51.93942264,15.60200152,-5.85,-0.57
155.5,30.3833,16,1.3854,0.1128,-0.1079,-20.1349,92.6359,182.5305,5.2201,51.93942623,15.60199974,-6.04,-0.58
155.55,30.3856,16,1.3158,0.0562,-0.2662,-15.4984,87.9409,182.4905,5.4992,51.9394299,15.60199903,-6.4,-0.51
155.6,30.3847,16,1.2415,0.007,-0.4236,-10.8713,82.9409,182.4508,5.8305,51.93943357,15.60199834,-6.77,-0.35
155.65,30.2254,16,0.9403,0.3224,-0.5334,-6.7044,62.9925,182.4248,7.6367,51.93943722,15.60199842,-6.79,-0.01
155.7,30.0908,16,0.6505,0.6279,-0.6407,-2.5773,43.7505,182.3994,10.9464,51.93944088,15.6019985,-6.58,0.47
155.75,31.1622,16,0.917,0.4501,-0.6189,-0.4051,59.125,182.3985,8.3884,51.93944512,15.60199888,-6.47,0.67
155.8,32.2193,16,1.175,0.276,-0.5983,1.7978,73.9815,182.3976,6.9313,51.93944935,15.60199928,-5.86,0.29
155.85,32.5713,16,1.0177,0.2862,-0.637,5.5074,63.4572,182.3906,8.1691,51.93945344,15.60200067,-3.07,-0.35
155.9,32.9252,16,0.8663,0.2946,-0.6765,9.1959,53.2992,182.3833,9.8317,51.93945753,15.60200208,-1.3,-0.46
155.95,33.3774,16,1.0076,0.2117,-0.7561,11.8531,61.0868,182.3615,8.6961,51.93946157,15.60200403,-3.02,0
156,33.8227,16,1.1463,0.133,-0.8357,14.5259,68.7335,182.3396,7.8318,51.93946561,15.60200599,-2.68,-0.11
156.05,33.9314,16,1.1579,0.264,-0.9145,17.9618,69.4715,182.3197,7.7735,51.93946941,15.60200883,-2.52,-0.14
156.1,34.0466,16,1.1681,0.3931,-0.9928,21.3992,70.1131,182.2998,7.7285,51.9394732,15.60201169,-2.59,-0.18
156.15,34.4851,16,1.1137,0.4302,-1.0504,24.9089,66.0328,182.2829,8.3117,51.93947686,15.60201582,-2.64,-0.13
156.2,34.9235,16,1.0593,0.4672,-1.108,28.4187,61.9525,182.266,8.9718,51.93948052,15.60201996,-2.49,-0.14
156.25,35.3619,16,1.0049,0.5043,-1.1655,31.9284,57.8721,182.2492,9.7249,51.93948417,15.6020241,-2.19,-0.16
156.3,35.8091,16,0.9534,0.5385,-1.2208,35.4218,53.9444,182.2329,10.5649,51.93948783,15.60202825,-2.88,-0.1
156.35,36.6843,16,1.0422,0.434,-1.1648,38.1155,57.4937,182.2482,10.155,51.93949137,15.6020334,-3.75,-0.07
156.4,37.5516,17,1.1278,0.3296,-1.1103,40.8163,60.8762,182.263,9.8175,51.9394949,15.60203856,-3.88,-0.11
156.45,38.0308,17,1.0514,0.2314,-1.1268,43.8649,56.086,182.255,10.792,51.93949806,15.60204446,-3.11,-0.16
156.5,38.5036,17,0.9748,0.1396,-1.1433,46.9039,51.2883,182.2472,11.9482,51.9395012,15.60205036,-2.69,-0.23
156.55,38.6648,17,0.8801,0.3618,-1.1555,49.4735,46.1279,182.2519,13.3405,51.93950407,15.60205665,-2.79,-0.18
156.6,38.8422,17,0.7872,0.5781,-1.1663,52.0327,41.0379,182.2568,15.0639,51.93950692,15.60206296,-3.42,-0.12
156.65,39.8153,17,0.7739,0.5068,-1.1076,54.0863,39.397,182.2706,16.0845,51.93950968,15.60207002,-4.05,-0.03
156.7,40.7835,17,0.7643,0.4345,-1.0494,56.1365,37.936,182.2846,17.1101,51.93951243,15.60207709,-4.38,-0.04
156.75,41.5103,17,0.9308,0.32,-1.0148,58.026,45.2872,182.3053,14.5881,51.93951497,15.60208458,-3.93,-0.07
156.8,42.2281,17,1.0902,0.2098,-0.9809,59.9301,52.3024,182.3257,12.8499,51.93951749,15.60209208,-3.66,-0.2
156.85,42.5063,17,0.898,0.3135,-0.983,62.5547,42.8481,182.3372,15.7885,51.93951954,15.60210011,-4.55,-0.2
156.9,42.7929,17,0.712,0.41,-0.9838,65.1604,33.6782,182.349,20.2228,51.9395216,15.60210814,-4.95,0
156.95,43.4888,17,0.8274,0.1568,-0.9176,66.8395,38.4414,182.3753,18.0052,51.93952355,15.60211654,-4.07,-0.06
157,44.1664,17,0.937,-0.0871,-0.8536,68.5282,42.9551,182.401,16.3643,51.9395255,15.60212495,-3.6,-0.12
157.05,43.9426,17,0.7654,0.1269,-0.8895,70.6836,35.2418,182.3936,19.8448,51.93952697,15.60213342,-3.18,-0.12
157.1,43.7341,17,0.596,0.3355,-0.9226,72.8237,27.6154,182.3872,25.2051,51.93952844,15.6021419,-3.24,-0.1
157.15,44.277,17,0.5273,0.2816,-0.8189,74.2078,24.2477,182.4287,29.0621,51.93952964,15.60215086,-2.69,-0.17
157.2,44.8199,17,0.4585,0.2277,-0.7153,75.592,20.88,182.4702,34.1633,51.93953084,15.60215983,-2.05,-0.18
157.25,45.3628,17,0.3898,0.1738,-0.6116,76.9761,17.5123,182.5117,41.2264,51.93953204,15.60216879,-1.53,-0.28
157.3,45.899,17,0.3199,0.1244,-0.5094,78.3468,14.1027,182.5526,51.7989,51.93953323,15.60217777,-2.24,-0.23
157.35,46.1055,17,0.1963,0.2948,-0.4823,79.0574,8.6377,182.5658,84.9526,51.93953425,15.60218708,-3.04,-0.19
157.4,46.3242,17,0.0739,0.459,-0.4557,79.757,3.2299,182.5787,228.2628,51.93953526,15.6021964,-2.67,-0.24
157.45,47.139,17,0.0136,0.3224,-0.4571,79.9211,0.6299,182.5763,1191.0881,51.93953631,15.60220614,-1.73,-0.3
157.5,47.9441,17,-0.045,0.1888,-0.4588,80.08,-1.9008,182.5737,401.4429,51.93953736,15.60221587,-1.66,-0.27
157.55,48.2766,17,-0.0245,0.2037,-0.4747,79.9841,-1.031,182.5636,745.2368,51.93953842,15.60222556,-2.75,-0.31
157.6,48.6102,17,-0.0078,0.2194,-0.491,79.89,-0.3232,182.5532,2393.8022,51.93953949,15.60223526,-2.85,-0.13
157.65,48.9957,17,-0.1842,0.2683,-0.5289,79.881,-7.5509,182.5317,103.2709,51.93954054,15.60224519,-2.38,-0.21
157.7,49.3844,17,-0.3571,0.3148,-0.5681,79.8576,-14.6305,182.5098,53.7219,51.93954159,15.60225513,-3.62,0.28
157.75,49.9344,17,-0.3566,0.243,-0.6653,79.1259,-14.4499,182.4616,54.9993,51.93954294,15.60226525,-3.16,0.23
157.8,50.4794,17,-0.3613,0.1762,-0.7612,78.3946,-14.4765,182.414,55.4972,51.9395443,15.60227536,-2.77,-0.29
157.85,50.7763,17,-0.6201,0.3555,-0.7907,77.6809,-24.6589,182.3965,32.7723,51.93954589,15.6022854,-2.01,-0.46
157.9,51.085,17,-0.8663,0.5221,-0.8197,76.9469,-34.3377,182.3792,23.6778,51.93954749,15.60229545,-1.07,-0.48
157.95,51.9762,17,-0.49,0.0656,-0.825,75.2151,-19.3404,182.3734,42.772,51.93954989,15.60230568,-2.22,-0.3
158,52.836,17,-0.131,-0.3777,-0.8305,73.5132,-5.026,182.3676,167.313,51.93955228,15.6023159,-1.24,-0.08
158.05,52.1612,17,-0.615,-0.1736,-0.8486,73.281,-24.1788,182.3597,34.3347,51.93955412,15.60232563,-0.23,-0.45
158.1,51.498,17,-1.0877,0.0242,-0.867,73.0106,-42.8857,182.3518,19.1116,51.93955598,15.60233535,-2.16,-0.68
158.15,51.4001,17,-1.0072,-0.0818,-0.8969,70.8631,-39.7477,182.3456,20.5813,51.93955878,15.60234452,-4.84,-0.58
158.2,51.3023,17,-0.9268,-0.1878,-0.9268,68.7157,-36.6097,182.3393,22.3029,51.93956159,15.60235368,-6.29,-0.11
158.25,51.2044,17,-0.8464,-0.2938,-0.9567,66.5683,-33.4717,182.333,24.3473,51.93956439,15.60236285,-5.9,0.4
158.3,51.0937,17,-0.7698,-0.3937,-0.9869,64.4334,-30.4986,182.3267,26.6629,51.9395672,15.602372,-3.85,0.52
158.35,50.3557,17,-0.8839,-0.1962,-1.0343,62.9136,-35.6102,182.3172,22.5058,51.93957015,15.6023804,-1.26,0.09
158.4,49.6312,16,-0.9969,-0.0047,-1.08,61.3836,-40.6696,182.3081,19.4225,51.93957312,15.60238879,-0.6,-0.37
158.45,49.5641,16,-1.0567,-0.1054,-1.0448,59.3526,-43.1782,182.3178,18.2693,51.93957665,15.60239704,-1.86,-0.52
158.5,49.4896,16,-1.1162,-0.2051,-1.0105,57.3166,-45.6774,182.3272,17.2438,51.93958019,15.60240528,-3.67,-0.09
158.55,49.0509,16,-1.1551,-0.2516,-1.0263,55.0348,-47.7136,182.3221,16.3615,51.93958404,15.6024127,-4.05,0.51
158.6,48.6086,16,-1.1935,-0.2939,-1.0428,52.7489,-49.7365,182.3169,15.5546,51.93958789,15.6024201,-2.11,0.16
158.65,47.9925,16,-1.2102,-0.1277,-1.0945,50.2634,-51.1032,182.3038,14.9467,51.93959198,15.60242672,-2.63,-0.39
158.7,47.3879,16,-1.2254,0.0353,-1.1456,47.7752,-52.3882,182.2906,14.3964,51.93959607,15.60243333,-4.24,0.03
158.75,47.3508,16,-1.1611,0.0433,-1.1669,45.1531,-49.6715,182.2729,15.1719,51.93960065,15.60243946,-1.35,0.09
158.8,47.3146,16,-1.0992,0.0472,-1.1884,42.5364,-47.0545,182.2551,16.0035,51.93960523,15.60244557,-0.34,-0.23
158.85,47.3255,16,-1.1524,-0.1556,-1.2212,40.1859,-49.3268,182.2329,15.2697,51.93961008,15.60245113,-1.75,0.3
158.9,47.3217,16,-1.2048,-0.3511,-1.2533,37.8309,-51.5806,182.211,14.6014,51.93961493,15.60245666,-2,0.15
158.95,46.6004,16,-1.2167,-0.1886,-1.2545,35.2532,-52.9229,182.2086,14.0141,51.93961984,15.60246121,-3.77,0.17
159,45.8905,16,-1.2275,-0.0295,-1.2543,32.6729,-54.2002,182.2066,13.4754,51.93962476,15.60246574,-3.54,-0.02
159.05,45.7359,16,-1.1783,-0.0347,-1.1874,29.961,-52.2886,182.2298,13.921,51.93963011,15.60246939,-2.41,-0.02
159.1,45.5794,16,-1.1301,-0.0394,-1.1213,27.2529,-50.4218,182.2526,14.387,51.93963545,15.60247302,-2.22,-0.13
159.15,45.3332,16,-1.1324,-0.022,-1.0964,24.7321,-50.7536,182.2551,14.2158,51.93964082,15.60247553,-2.02,-0.09
159.2,45.0871,16,-1.1346,-0.0046,-1.0716,22.2113,-51.0854,182.2577,14.0467,51.93964618,15.60247804,-1.72,-0.06
159.25,44.8409,16,-1.1369,0.0127,-1.0468,19.6906,-51.4171,182.2602,13.8799,51.93965155,15.60248054,-1.83,-0.1
159.3,44.5989,16,-1.1375,0.032,-1.0219,17.1685,-51.6699,182.2627,13.7375,51.93965691,15.60248303,-2.45,0.07
159.35,44.5607,16,-1.0572,0.1401,-0.9977,14.5814,-48.0527,182.2621,14.7589,51.93966239,15.60248452,-2.94,0.06
159.4,44.5305,17,-0.9836,0.2396,-0.9729,12.0015,-44.7299,182.2617,15.8446,51.93966787,15.60248601,-3.3,0
159.45,44.8979,17,-1.2389,-0.088,-0.9241,9.7761,-55.8319,182.2772,12.7986,51.93967359,15.60248687,-3.36,-0.24
159.5,45.2404,17,-1.4848,-0.409,-0.8759,7.5285,-66.5409,182.2924,10.8208,51.93967931,15.60248771,-4.44,-0.1
159.55,44.3653,17,-1.2732,-0.4094,-0.8557,4.1929,-57.9956,182.294,12.175,51.93968454,15.60248715,-3.58,0.08
159.6,43.4916,17,-1.0639,-0.4044,-0.8372,0.8744,-49.5476,182.2952,13.9702,51.93968976,15.60248658,-2.72,0.11
159.65,42.6866,17,-0.9683,-0.1302,-0.9071,-1.6066,-45.8698,182.2722,14.811,51.93969469,15.60248552,-2.87,0.04
159.7,41.9014,17,-0.877,0.1402,-0.9758,-4.0803,-42.3823,182.2495,15.7349,51.93969963,15.60248446,-3.42,0.19
159.75,42.0889,17,-1.0025,0.2261,-0.9926,-6.1936,-48.2221,182.2435,13.8913,51.9397048,15.60248284,-3.66,0
159.8,42.2819,17,-1.126,0.3095,-1.0089,-8.3186,-53.958,182.2374,12.4715,51.93970997,15.6024812,-3.11,-0.03
159.85,42.736,17,-1.1518,0.2712,-1.0031,-11.0158,-54.6029,182.2279,12.4566,51.93971518,15.60247847,-3.14,0
159.9,43.1872,17,-1.1784,0.2346,-0.9979,-13.7144,-55.2843,182.2185,12.4329,51.93972039,15.60247573,-1.89,-0.04
159.95,43.4994,17,-1.24,0.2854,-1.019,-16.4761,-57.7528,182.2167,11.9875,51.93972544,15.60247209,-2.59,-0.04
160,43.8147,17,-1.3004,0.3352,-1.0383,-19.2428,-60.1606,182.2153,11.5912,51.93973049,15.60246844,-2.25,0.05
160.05,44.2855,17,-1.2984,0.3431,-0.9653,-22.2514,-59.5887,182.2353,11.8282,51.93973551,15.60246376,-2.38,-0.21
160.1,44.7545,17,-1.2948,0.3507,-0.894,-25.2589,-58.9452,182.2547,12.0839,51.93974052,15.60245905,-3.97,0.29
160.15,45.1373,17,-1.2129,0.3446,-0.9081,-28.2103,-54.7875,182.2434,13.1121,51.93974502,15.60245329,-2.39,0.02
160.2,45.52,17,-1.1311,0.3384,-0.9222,-31.1617,-50.6299,182.2321,14.3092,51.93974952,15.60244752,-3.28,-0.47
160.25,45.9028,17,-1.0492,0.3322,-0.9363,-34.1131,-46.4722,182.2208,15.7205,51.93975403,15.60244175,-5.17,-0.1
160.3,46.2881,17,-0.9693,0.3268,-0.95,-37.0479,-42.4025,182.2096,17.3739,51.93975852,15.60243597,-5.04,0.34
160.35,46.8006,17,-0.9857,0.3584,-0.9454,-39.1678,-42.6435,182.2051,17.467,51.9397628,15.60242927,-3.35,0.04
160.4,47.3153,17,-1.0019,0.3863,-0.9397,-41.2881,-42.8775,182.2007,17.5627,51.93976708,15.60242256,-2.41,-0.42
160.45,47.9362,17,-1.0126,0.2393,-0.8814,-43.4321,-42.7729,182.2034,17.8367,51.9397712,15.60241519,-2.46,-0.59
160.5,48.5467,17,-1.0244,0.0968,-0.8233,-45.5759,-42.7288,182.2061,18.0825,51.93977532,15.60240781,-3.09,-0.49
160.55,48.6476,17,-1.0967,0.1704,-0.781,-47.7094,-45.6498,182.2086,16.9607,51.93977901,15.60239998,-2.94,-0.38
160.6,48.7533,17,-1.1675,0.2401,-0.7405,-49.8488,-48.5023,182.2104,15.9979,51.93978269,15.60239214,-2.01,-0.34
160.65,49.0942,17,-1.1634,0.1191,-0.7856,-52.2744,-47.9968,182.1777,16.2794,51.93978591,15.60238371,-2.1,-0.21
160.7,49.4265,17,-1.1559,0.0027,-0.8297,-54.699,-47.3652,182.1453,16.6082,51.93978912,15.60237527,-2.89,-0.02
160.75,49.3425,17,-0.9886,0.1139,-0.8229,-57.0741,-40.5547,182.1326,19.3642,51.93979189,15.60236655,-4.49,0.33
160.8,49.2672,17,-0.8281,0.2223,-0.8154,-59.4355,-34.0215,182.1203,23.0475,51.93979465,15.60235782,-5.32,0.3
160.85,49.6176,17,-1.0077,0.1906,-0.7792,-61.1295,-41.0716,182.1283,19.2271,51.93979733,15.60234856,-4.75,-0.25
160.9,49.9649,17,-1.1816,0.1617,-0.7434,-62.8377,-47.8957,182.1361,16.6031,51.9398,15.60233929,-3.17,-0.32
160.95,50.1589,17,-1.0808,0.2741,-0.7282,-65.2367,-43.6482,182.134,18.2895,51.93980206,15.60232954,-3.75,0.06
161,50.3614,17,-0.9852,0.3834,-0.7131,-67.6273,-39.6059,182.1319,20.2375,51.93980412,15.60231978,-4.18,0
161.05,50.9799,17,-1.1476,0.342,-0.7058,-69.6015,-45.6223,182.1267,17.7845,51.93980578,15.60230959,-2.79,-0.16
161.1,51.5926,17,-1.3051,0.301,-0.6966,-71.5878,-51.4495,182.1225,15.9598,51.93980743,15.60229939,-3.37,0.02
161.15,51.9165,17,-1.2249,0.2779,-0.6029,-74.1638,-48.0036,182.1671,17.2128,51.93980823,15.60228865,-3.35,-0.02
161.2,52.2405,17,-1.1446,0.2547,-0.5093,-76.7397,-44.5577,182.2116,18.6597,51.93980903,15.60227792,-3.19,0.07
161.25,52.5644,17,-1.0644,0.2316,-0.4156,-79.3156,-41.1118,182.2562,20.3491,51.93980983,15.60226718,-3.68,0.04
161.3,52.8881,17,-0.9854,0.2082,-0.322,-81.8777,-37.7173,182.3009,22.3171,51.93981062,15.60225644,-3.93,0.07
161.35,53.1994,17,-0.9681,0.1755,-0.2355,-83.7645,-36.8415,182.3525,22.9821,51.93981083,15.60224552,-2.75,-0.03
161.4,53.5085,17,-0.9503,0.1437,-0.1505,-85.6495,-35.9466,182.4031,23.6911,51.93981103,15.6022346,-2.44,0.07
161.45,53.709,17,-0.9051,0.1555,-0.1407,-87.4486,-34.1141,182.4064,25.0573,51.93981077,15.6022237,-1.94,0.08
161.5,53.9106,17,-0.8624,0.1652,-0.1304,-89.2441,-32.3755,182.4097,26.502,51.93981051,15.60221281,-2.34,0.03
161.55,54.1627,17,-0.9433,0.069,-0.0955,-90.86,-35.2368,182.4148,24.4638,51.93980987,15.60220185,-3.34,-0.03
161.6,54.4077,17,-1.0228,-0.0234,-0.0612,-92.4817,-38.053,182.4199,22.7557,51.93980921,15.60219089,-3.61,-0.02
161.65,54.303,17,-1.0369,0.0724,-0.0544,-94.3837,-38.655,182.4216,22.3583,51.9398081,15.60218007,-3.24,0.07
161.7,54.205,17,-1.0487,0.1687,-0.0482,-96.287,-39.1651,182.4232,22.0272,51.93980698,15.60216925,-3.05,0.03
161.75,54.4351,17,-0.9454,0.283,-0.0647,-98.2492,-35.1701,182.418,24.6335,51.93980536,15.60215835,-3.04,-0.12
161.8,54.6738,17,-0.8444,0.3945,-0.0807,-100.2035,-31.2559,182.4131,27.8399,51.93980374,15.60214744,-4.41,-0.14
