timestamp,latitude,longitude,gps_speed,course,height,acc_t_g,acc_n_g,lean_angle,acc_t_imu,acc_n_imu,acc_z_imu,x_rate_of_rotation-gyro,y_rate_of_rotation-gyro,z_rate_of_rotation-gyro
102118.59,3116.380352,-935.918882,65.162,25.05,144.44,-0.03,-1.128,48.392,0.597,-0.053,1.367,-14.815,-25.37,-22.151
102118.69,3116.38117,-935.919716,64.634,30.73,144.46,-0.023,-1.131,48.477,0.604,-0.117,1.242,-12.718,-23.156,-22.02
102118.79,3116.381947,-935.92062,64.589,33.58,144.47,-0.013,-1.133,48.511,0.546,-0.115,1.316,-10.831,-23.563,-22.904
102118.89,3116.382695,-935.921615,64.799,36.34,144.48,-0.001,-1.132,48.454,0.567,-0.099,1.302,-10.198,-23.28,-22.757
102118.99,3116.3834,-935.922682,64.722,40.8,144.52,0.011,-1.127,48.303,0.556,-0.125,1.304,-7.389,-20.703,-24.617
102119.09,3116.384079,-935.923803,64.777,44.97,144.58,0.021,-1.12,48.108,0.553,-0.106,1.371,-8.322,-24.871,-24.39
102119.19,3116.384704,-935.924998,64.79,46.39,144.58,0.028,-1.111,47.859,0.479,-0.124,1.235,-9.441,-22.079,-24.226
102119.29,3116.385284,-935.926259,65.233,51.85,144.6,0.032,-1.105,47.673,0.615,-0.072,1.279,-10.174,-22.19,-25.302
102119.39,3116.38582,-935.927582,65.467,54.54,144.61,0.033,-1.102,47.603,0.715,-0.055,1.225,-13.138,-30.68,-20.973
102119.49,3116.38631,-935.928934,65.088,57.18,144.64,0.036,-1.105,47.668,0.639,-0.126,1.152,-8.163,-18.68,-24.485
102119.59,3116.386756,-935.930346,66.025,59.8,144.65,0.04,-1.111,47.824,0.608,-0.065,1.299,-9.732,-21.396,-25.032
102119.69,3116.387136,-935.931793,65.404,63.62,144.64,0.05,-1.117,48.001,0.681,-0.095,1.23,-13.373,-27.295,-20.895
102119.79,3116.387467,-935.933295,65.68,67.1,144.7,0.063,-1.121,48.117,0.708,-0.112,1.118,-10.552,-18.214,-25.138
102119.89,3116.387745,-935.934829,66.317,72.54,144.68,0.08,-1.119,48.08,0.645,-0.073,1.091,-12.503,-17.639,-24.236
102119.99,3116.387968,-935.936404,66.443,75.33,144.7,0.098,-1.112,47.911,0.634,-0.048,1.266,-18.002,-23.715,-18.924
102120.09,3116.388131,-935.937994,66.683,78.04,144.73,0.112,-1.102,47.663,0.734,-0.114,1.303,-19.82,-28.467,-15.691
102120.19,3116.388249,-935.939614,67.562,80.76,144.72,0.123,-1.089,47.316,0.712,-0.136,1.254,-18.753,-23.589,-17.215
102120.29,3116.388302,-935.941256,67.965,84.74,144.7,0.128,-1.075,46.945,0.69,-0.118,1.221,-21.573,-16.982,-18.697
102120.39,3116.3883,-935.942904,68.135,86.91,144.69,0.131,-1.059,46.488,0.7,-0.094,1.139,-26.914,-22.112,-14.98
102120.49,3116.388231,-935.944564,68.386,92.38,144.73,0.133,-1.034,45.771,0.7,-0.064,1.065,-31.181,-17.72,-13.101
102120.59,3116.388116,-935.946228,69.152,94.91,144.77,0.133,-1.002,44.789,0.716,-0.059,0.987,-35.959,-14.594,-11.243
102120.69,3116.387949,-935.947908,69.883,97.14,144.81,0.134,-0.96,43.425,0.709,-0.048,0.933,-41.326,-13.869,-7.315
102120.79,3116.387732,-935.949573,70.033,99.57,144.87,0.137,-0.905,41.543,0.54,-0.096,0.886,-44.7,-10.775,-1.641
102120.89,3116.387468,-935.951238,70.688,103.73,144.94,0.142,-0.838,39.146,0.531,-0.081,0.881,-46.625,-7.32,3.238
102120.99,3116.387153,-935.952874,70.867,104.68,144.98,0.149,-0.759,36.151,0.61,-0.005,0.757,-47.687,-9.269,6.469
102121.09,3116.386809,-935.954516,71.46,108.54,145.01,0.158,-0.669,32.549,0.494,-0.038,0.814,-47.579,-4.701,10.873
102121.19,3116.386429,-935.956169,72.664,109.68,145.04,0.166,-0.572,28.456,0.499,-0.034,0.732,-47.894,-2.351,12.662
102121.29,3116.386027,-935.957814,73.337,110.83,145.06,0.171,-0.475,24.203,0.557,-0.067,0.783,-45.617,-4.559,13.613
102121.39,3116.385604,-935.959464,73.348,111.8,145.12,0.172,-0.382,19.911,0.45,-0.1,0.914,-44.624,-4.744,16.636
102121.49,3116.38516,-935.961118,74.243,113.02,145.11,0.171,-0.299,15.867,0.575,-0.104,0.776,-40.694,-5.116,20.443
102121.59,3116.384695,-935.962783,74.75,113.46,145.11,0.168,-0.224,12.096,0.501,-0.142,0.814,-30.385,-1.376,17.943
102121.69,3116.38423,-935.964458,75.522,113.89,145.08,0.162,-0.157,8.561,0.545,-0.157,0.759,-23.386,0.359,13.778
102121.79,3116.38376,-935.966138,76.012,114.15,145.06,0.151,-0.097,5.342,0.511,-0.13,0.805,-19.613,-0.694,12.87
102121.89,3116.383282,-935.967826,76.408,114.16,145.04,0.135,-0.043,2.348,0.446,-0.144,0.852,-17.713,-0.682,14.824
102121.99,3116.382802,-935.969536,76.999,114.42,145.02,0.109,0.007,-0.397,0.254,-0.183,1.008,-9.061,3.809,11.343
102122.09,3116.38232,-935.971248,77.563,114.15,145,0.076,0.054,-3.044,0.169,-0.104,1.034,-6.285,4.085,8.284
102122.19,3116.381845,-935.972973,77.933,114.1,144.98,0.032,0.098,-5.472,0.129,-0.083,1.016,-10.37,-4.088,11.291
102122.29,3116.381372,-935.974708,78.101,113.41,144.96,-0.024,0.139,-7.753,0.206,-0.133,0.984,-7.121,-6.787,8.859
102122.39,3116.38091,-935.976428,77.799,113.24,144.94,-0.083,0.174,-9.705,0.155,-0.118,0.96,-6.537,-3.819,7.034
102122.49,3116.380469,-935.978133,76.67,112.95,144.91,-0.141,0.203,-11.345,0.054,-0.131,1.013,-7.418,4.956,7.656
102122.59,3116.380044,-935.979833,76.012,112.07,144.89,-0.193,0.227,-12.632,0.017,-0.165,1.114,-5.821,8.38,8.847
102122.69,3116.379639,-935.981523,75.123,111.17,144.86,-0.237,0.243,-13.553,0.031,-0.157,1.048,-0.965,-0.204,8.856
102122.79,3116.379254,-935.983193,74.313,110.82,144.83,-0.274,0.254,-14.184,-0.011,-0.139,1.156,-0.44,-8.569,4.42
102122.89,3116.378881,-935.984851,73.236,109.66,144.8,-0.306,0.266,-14.805,-0.006,-0.132,0.986,-10.732,-8.457,7.053
102122.99,3116.378528,-935.986479,71.761,109.23,144.79,-0.33,0.277,-15.437,0.201,-0.184,1.02,-18.77,-8.76,11.648
102123.09,3116.378206,-935.988077,69.996,108.65,144.78,-0.347,0.292,-16.228,0.161,-0.18,1.144,-20.357,-2.558,17.413
102123.19,3116.377903,-935.989664,68.895,107.85,144.76,-0.357,0.311,-17.195,0.181,-0.18,1.076,-17.91,-4.123,19.585
102123.29,3116.377622,-935.991224,67.635,106.41,144.77,-0.362,0.333,-18.279,0.101,-0.182,1.217,-10.104,-7.795,18.561
102123.39,3116.377363,-935.992765,66.425,106.02,144.77,-0.369,0.358,-19.563,-0.027,-0.163,1.314,0.422,-10.373,13.259
102123.49,3116.37713,-935.994287,65.553,104.47,144.77,-0.38,0.388,-21.029,-0.065,-0.139,1.262,0.378,-6.363,12.863
102123.59,3116.376917,-935.99579,64.227,103.37,144.75,-0.392,0.419,-22.521,0.005,-0.121,1.106,-8.234,-7.165,14.745
102123.69,3116.376742,-935.997256,62.515,102.36,144.75,-0.402,0.45,-23.971,0.015,-0.119,1.016,-16.999,-8.682,23.371
102123.79,3116.376601,-935.998706,60.866,101.02,144.76,-0.406,0.479,-25.334,0.015,-0.134,1.11,-15.1,-18.001,25.807
102123.89,3116.376501,-936.000106,58.882,97.68,144.79,-0.4,0.507,-26.584,0.12,-0.084,1.023,-15.82,-16.019,23.312
102123.99,3116.376411,-936.001486,57.633,97.16,144.79,-0.387,0.539,-27.944,-0.009,-0.132,1.133,-21.878,-15.204,37.43
102124.09,3116.376363,-936.002844,56.565,94.69,144.77,-0.369,0.579,-29.605,0.088,-0.181,1.399,-12.329,-24.646,34.333
102124.19,3116.37634,-936.004172,55.2,92.99,144.75,-0.352,0.628,-31.579,0.187,-0.164,1.284,-8.274,-28.414,29.857
102124.29,3116.37634,-936.005484,54.442,91.04,144.72,-0.341,0.684,-33.782,0.141,-0.13,1.254,-8.631,-28.403,30.081
102124.39,3116.376389,-936.006757,53.287,89.33,144.66,-0.337,0.744,-36.045,0.195,-0.174,1.246,-11.052,-28.765,29.903
102124.49,3116.376479,-936.008003,52.288,84.36,144.64,-0.341,0.802,-38.196,0.115,-0.158,1.245,-13.982,-33.437,39.869
102124.59,3116.376618,-936.009188,50.883,83.05,144.59,-0.349,0.859,-40.189,0.172,-0.264,1.539,-4.856,-52.053,40.751
102124.69,3116.37681,-936.010327,49.448,77,144.52,-0.356,0.915,-42.041,0.374,-0.299,1.379,5.445,-62.346,28.786
102124.79,3116.377038,-936.011409,48.117,74.11,144.49,-0.357,0.97,-43.722,0.401,-0.244,1.407,8.669,-51.225,27.715
102124.89,3116.37731,-936.012455,47.003,70.87,144.46,-0.35,1.022,-45.249,0.39,-0.17,1.3,7.998,-44.011,33.169
102124.99,3116.377636,-936.013416,45.452,65.58,144.47,-0.329,1.07,-46.587,0.563,-0.259,1.141,13.431,-53.548,27.779
102125.09,3116.378009,-936.014292,43.94,61.35,144.46,-0.294,1.113,-47.737,0.474,-0.258,1.255,17.998,-47.884,19.44
102125.19,3116.378436,-936.015092,43.195,57,144.42,-0.248,1.146,-48.611,0.495,-0.151,1.204,12.486,-39.61,19.512
102125.29,3116.3789,-936.015794,42.454,46.86,144.39,-0.195,1.169,-49.204,0.48,-0.162,1.18,3.369,-38.744,27.104
102125.39,3116.3794,-936.016434,41.984,42.95,144.34,-0.139,1.183,-49.56,0.487,-0.202,1.232,0.774,-43.42,34.284
102125.49,3116.379944,-936.017007,42.16,38.38,144.3,-0.089,1.194,-49.852,0.433,-0.232,1.298,4.258,-51.811,34.461
102125.59,3116.380504,-936.017495,41.696,33.56,144.28,-0.048,1.207,-50.17,0.52,-0.296,1.288,10.318,-61.278,27.017
102125.69,3116.381104,-936.017882,41.478,25.23,144.21,-0.016,1.224,-50.56,0.669,-0.251,1.159,10.999,-55.433,27.003
102125.79,3116.381734,-936.018187,42.149,22.7,144.2,0.01,1.241,-50.985,0.568,-0.227,1.184,11.798,-50.49,28.929
102125.89,3116.382371,-936.018357,41.707,12.56,144.2,0.03,1.257,-51.366,0.606,-0.245,1.178,13.459,-53.394,26.059
102125.99,3116.383014,-936.01842,41.801,7.45,144.21,0.048,1.267,-51.621,0.65,-0.216,1.152,13.772,-51.209,23.764
102126.09,3116.383671,-936.018386,42.575,2.44,144.24,0.068,1.271,-51.729,0.657,-0.208,1.194,12.176,-48.977,19.908
102126.19,3116.384314,-936.018252,42.37,357.81,144.26,0.086,1.267,-51.648,0.803,-0.24,1.006,10.19,-48.236,21.004
102126.29,3116.384939,-936.01799,42.564,350.42,144.27,0.107,1.255,-51.382,0.756,-0.206,1.064,8.602,-44.986,26.292
102126.39,3116.385554,-936.017634,43.502,345.27,144.25,0.127,1.238,-51.012,0.763,-0.245,1.186,9.231,-48.058,26.123
102126.49,3116.386162,-936.017173,44.248,336.32,144.26,0.144,1.218,-50.527,0.845,-0.25,1.296,10.163,-48.095,24.153
102126.59,3116.386739,-936.016626,44.721,331.86,144.26,0.157,1.197,-50.054,0.829,-0.212,1.227,9.407,-43.766,25.458
102126.69,3116.387294,-936.015982,45.234,327.91,144.23,0.167,1.179,-49.618,0.785,-0.203,1.291,9.796,-44.092,25.878
102126.79,3116.387815,-936.015267,45.836,323.42,144.21,0.174,1.165,-49.268,0.875,-0.265,1.211,13.18,-46.982,24.318
102126.89,3116.388293,-936.014463,46.483,317.47,144.25,0.181,1.158,-49.069,0.886,-0.237,1.276,17.588,-41.786,21.085
102126.99,3116.388736,-936.013599,47.195,313.78,144.31,0.191,1.152,-48.902,0.871,-0.247,1.166,19.897,-37.68,19.773
102127.09,3116.389131,-936.012652,47.337,305.9,144.34,0.203,1.147,-48.724,0.857,-0.214,1.044,23.046,-29.911,19.376
102127.19,3116.389482,-936.011636,48.343,302.29,144.41,0.217,1.134,-48.337,0.826,-0.205,1.013,27.407,-30.646,15.499
102127.29,3116.389765,-936.010536,49.124,297.66,144.43,0.232,1.111,-47.638,0.809,-0.244,1,33.284,-27.798,11.128
102127.39,3116.390018,-936.009392,50.336,293.33,144.48,0.244,1.073,-46.501,0.748,-0.208,1.027,35.062,-21.934,9.867
102127.49,3116.390223,-936.008187,51.421,287.03,144.52,0.252,1.022,-44.92,0.743,-0.206,0.928,40.399,-20.222,8.172
102127.59,3116.390378,-936.006962,52.056,285.36,144.6,0.256,0.956,-42.775,0.764,-0.196,0.809,50.296,-17.098,3.825
102127.69,3116.390484,-936.005681,53.307,279.34,144.66,0.257,0.875,-39.967,0.732,-0.193,0.72,58.951,-14.147,-2.831
102127.79,3116.390545,-936.004368,54.001,276.49,144.67,0.254,0.784,-36.613,0.664,-0.185,0.655,72.269,-5.415,-15.039
102127.89,3116.390575,-936.003034,55.272,273.88,144.7,0.246,0.684,-32.706,0.485,-0.151,0.55,84.787,5.078,-31.373
102127.99,3116.390584,-936.001674,56.016,271.8,144.73,0.228,0.571,-27.877,0.242,-0.046,0.633,78.78,10.454,-51.077
102128.09,3116.39056,-936.000299,56.804,269.17,144.76,0.2,0.45,-22.471,0.129,-0.052,0.986,57.983,8.059,-45.281
102128.19,3116.39051,-935.998874,58.241,268.54,144.8,0.149,0.317,-16.021,0.23,-0.17,1.057,43.821,3.102,-33.487
102128.29,3116.390463,-935.997432,59.626,267.15,144.83,0.092,0.18,-9.28,0.268,-0.249,1.002,42.586,0.537,-29.786
102128.39,3116.390416,-935.995979,59.917,267.1,144.84,0.027,0.043,-2.276,0.205,-0.254,1.068,48.752,-2.829,-37.611
102128.49,3116.39036,-935.994549,59.153,267.11,144.83,-0.03,-0.091,4.64,0.264,-0.215,0.984,45.151,-3.056,-46.168
102128.59,3116.39032,-935.993154,57.712,266.53,144.83,-0.071,-0.219,11.171,0.488,-0.148,0.889,34.238,-11.273,-46.985
102128.69,3116.3903,-935.991744,57.774,268.32,144.79,-0.091,-0.339,17.191,0.409,-0.156,1.059,20.062,-14.369,-38.846
102128.79,3116.3903,-935.990344,57.289,269.1,144.76,-0.093,-0.453,22.677,0.366,-0.126,1.106,12.522,-12.127,-34.826
102128.89,3116.390344,-935.988979,56.736,271.5,144.75,-0.086,-0.564,27.806,0.371,-0.109,1.221,7.035,-14.983,-32.69
102128.99,3116.390429,-935.987604,56.711,273.79,144.77,-0.074,-0.662,32.127,0.384,-0.108,1.239,4.099,-19.863,-30.296
102129.09,3116.390544,-935.986229,56.735,275.84,144.75,-0.065,-0.752,35.855,0.426,-0.103,1.212,5.566,-20.683,-29.282
102129.19,3116.390708,-935.984883,56.359,278.01,144.77,-0.059,-0.829,38.858,0.398,-0.14,1.245,9.084,-17.725,-33.586
102129.29,3116.390933,-935.983558,56.242,282.13,144.74,-0.061,-0.891,41.106,0.345,-0.075,1.51,0.957,-30.033,-38.707
102129.39,3116.391187,-935.982243,56.228,284.77,144.7,-0.068,-0.945,42.947,0.466,-0.027,1.505,-9.708,-42.262,-29.617
102129.49,3116.391494,-935.980977,56.06,290.61,144.67,-0.078,-0.994,44.44,0.465,-0.144,1.267,-4.705,-25.455,-27.897
102129.59,3116.391846,-935.979762,55.6,293.48,144.63,-0.085,-1.035,45.658,0.352,-0.085,1.389,-0.677,-20.785,-36.656
102129.69,3116.392243,-935.978599,54.841,296.25,144.61,-0.086,-1.071,46.64,0.424,-0.028,1.45,-9.153,-34.7,-31.783
102129.79,3116.392695,-935.977501,54.257,300.16,144.57,-0.08,-1.102,47.478,0.558,-0.083,1.339,-10.827,-36.305,-28.363
102129.89,3116.39319,-935.976445,54.248,306.19,144.53,-0.064,-1.127,48.145,0.584,-0.09,1.288,-12.477,-33.007,-30.19
102129.99,3116.393734,-935.97547,53.786,307.97,144.51,-0.042,-1.148,48.69,0.545,-0.073,1.125,-12.024,-30.376,-26.579
102130.09,3116.394321,-935.974588,53.53,315.1,144.57,-0.019,-1.162,49.074,0.577,-0.104,1.085,-8.836,-28.196,-29.898
102130.19,3116.394959,-935.973768,54.077,319.19,144.6,0.002,-1.172,49.338,0.577,-0.084,1.204,-9.114,-31.54,-29.973
102130.29,3116.395618,-935.973037,54.267,322.55,144.63,0.019,-1.177,49.504,0.587,-0.08,1.271,-10.203,-32.531,-29.627
102130.39,3116.396323,-935.972367,54.463,326.3,144.65,0.03,-1.18,49.608,0.55,-0.09,1.306,-9.975,-30.285,-29.344
102130.49,3116.397042,-935.9718,54.496,333.03,144.6,0.036,-1.182,49.682,0.617,-0.072,1.26,-9.417,-32.36,-28.207
102130.59,3116.397812,-935.971334,54.543,334.72,144.58,0.04,-1.186,49.805,0.613,-0.054,1.225,-8.548,-31.405,-29.142
102130.69,3116.398592,-935.970938,54.928,341.76,144.55,0.042,-1.193,49.972,0.619,-0.054,1.24,-8.229,-32.611,-29.274
102130.79,3116.399397,-935.970652,55.037,345.15,144.53,0.044,-1.199,50.135,0.652,-0.058,1.315,-9.203,-34.044,-28.344
102130.89,3116.400209,-935.970464,55.348,348.9,144.53,0.048,-1.205,50.285,0.695,-0.046,1.285,-9.38,-31.619,-28.955
102130.99,3116.401037,-935.970385,55.42,354.18,144.53,0.054,-1.21,50.405,0.744,-0.053,1.107,-11.517,-34.2,-29.636
102131.09,3116.401874,-935.970392,55.834,357.65,144.52,0.063,-1.213,50.471,0.756,-0.067,1.216,-13.772,-35.587,-27.59
102131.19,3116.402702,-935.970499,55.844,1.14,144.52,0.075,-1.214,50.475,0.884,-0.02,1.165,-16.846,-35.69,-26.382
102131.29,3116.403537,-935.970727,56.134,8.27,144.51,0.089,-1.212,50.411,0.736,-0.077,1.182,-17.394,-31.034,-23.38
102131.39,3116.404357,-935.971046,56.208,11.88,144.49,0.1,-1.208,50.283,0.551,-0.081,1.116,-15.373,-25.503,-23.492
102131.49,3116.405162,-935.97147,56.624,15.06,144.5,0.103,-1.201,50.092,0.372,-0.101,1.134,-13.712,-23.538,-21.362
102131.59,3116.405962,-935.972004,57.959,18.88,144.5,0.093,-1.191,49.83,0.276,-0.113,1.349,-8.399,-21.194,-31.614
102131.69,3116.406747,-935.972648,58.39,23.78,144.49,0.066,-1.179,49.541,0.404,-0.065,1.116,-19.479,-33.371,-26.434
102131.79,3116.407493,-935.973363,58.167,27.44,144.5,0.028,-1.166,49.218,0.437,-0.116,0.804,-26.31,-33.05,-16.516
102131.89,3116.408198,-935.974172,57.637,33.6,144.52,-0.015,-1.148,48.75,0.624,-0.138,0.557,-22.072,-21.782,-23.979
102131.99,3116.408864,-935.975046,57.46,37.13,144.52,-0.054,-1.126,48.136,0.57,-0.083,0.557,-30.343,-24.139,-30.444
102132.09,3116.409484,-935.975988,56.904,40.32,144.54,-0.087,-1.099,47.335,0.574,-0.011,0.558,-47.209,-31.244,-13.91
102132.19,3116.410064,-935.97699,56.693,43.57,144.58,-0.107,-1.064,46.226,0.404,-0.077,0.418,-45.331,-22.315,-2.142
102132.29,3116.410605,-935.978044,56.547,49.01,144.59,-0.115,-1.018,44.725,0.096,-0.099,0.828,-27.537,-10.742,-6.706
102132.39,3116.411075,-935.979129,55.208,50.66,144.59,-0.109,-0.959,42.761,0.263,-0.056,1.044,-16.652,-9.267,-17.953
102132.49,3116.411486,-935.980261,54.321,57.88,144.66,-0.083,-0.886,40.331,0.578,-0.007,1.001,-18.314,-13.758,-17.281
102132.59,3116.411881,-935.981423,54.639,59.82,144.71,-0.044,-0.81,37.793,0.643,-0.028,0.87,-19.033,-13.195,-15.021
102132.69,3116.412254,-935.982601,54.417,61.43,144.7,0.004,-0.738,35.387,0.578,-0.052,0.783,-18.347,-8.037,-11.881
102132.79,3116.412587,-935.983778,53.626,63.29,144.72,0.054,-0.677,33.372,0.53,-0.021,0.939,-15.385,-10.184,-8.581
102132.89,3116.412907,-935.985003,55.008,66.72,144.72,0.1,-0.635,31.935,0.605,-0.073,0.835,-9.005,-5.675,-16.603
102132.99,3116.413187,-935.986267,55.875,67.64,144.7,0.135,-0.607,30.94,0.583,-0.053,0.879,-11.69,-5.706,-22.253
102133.09,3116.41345,-935.987549,56.211,71.15,144.65,0.16,-0.584,30.047,0.633,-0.023,0.961,-23.821,-11.028,-18.798
102133.19,3116.413698,-935.988862,56.855,72.4,144.6,0.175,-0.562,29.115,0.637,-0.026,0.994,-36.447,-10.862,-12.797
102133.29,3116.413901,-935.990196,57.504,74.29,144.52,0.184,-0.538,27.979,0.572,-0.028,1.027,-48.683,-11.15,-3.345
102133.39,3116.414088,-935.991566,58.059,76.2,144.49,0.189,-0.504,26.292,0.606,0.018,0.873,-57.894,-11.143,4.616
102133.49,3116.414248,-935.992971,58.813,78.87,144.48,0.193,-0.456,23.904,0.521,-0.022,0.766,-65.459,-5.028,16.972
102133.59,3116.414389,-935.994396,59.698,79.73,144.46,0.196,-0.395,20.804,0.55,-0.021,0.701,-66.76,-0.665,27.166
102133.69,3116.414501,-935.995846,59.907,82.26,144.47,0.198,-0.321,17.006,0.526,-0.066,0.613,-61.135,-3.44,34.455
102133.79,3116.414614,-935.9973,60.521,82.56,144.45,0.201,-0.242,12.883,0.506,-0.104,0.729,-48.657,-4.315,34.377
102133.89,3116.414726,-935.998778,61.537,82.84,144.42,0.204,-0.162,8.673,0.52,-0.141,0.837,-34.48,-4.356,27.837
102133.99,3116.414832,-936.000285,62.547,83.5,144.39,0.204,-0.086,4.596,0.593,-0.143,0.87,-21.051,-7.88,18.996
102134.09,3116.414939,-936.001805,63.199,83.5,144.37,0.205,-0.015,0.702,0.598,-0.154,1.016,-13.685,-9.479,17.315
102134.19,3116.415049,-936.003344,64.075,83.47,144.29,0.204,0.048,-2.767,0.657,-0.176,0.983,-1.179,-6.465,14.451
102134.29,3116.415184,-936.004897,64.752,82.9,144.21,0.204,0.106,-5.96,0.681,-0.173,0.898,7.617,-3.805,9.56
102134.39,3116.415314,-936.006469,65.565,82.69,144.15,0.204,0.154,-8.601,0.586,-0.159,0.897,14.963,-3.703,4.459
102134.49,3116.415458,-936.008049,65.991,82.15,144.12,0.204,0.191,-10.656,0.652,-0.135,0.894,20.664,-5.159,0.08
102134.59,3116.415628,-936.009644,66.93,81.62,144.09,0.203,0.214,-11.981,0.662,-0.162,0.971,26.362,-6.055,-4.256
102134.69,3116.415813,-936.011254,67.599,80.04,144.07,0.199,0.224,-12.531,0.606,-0.127,0.886,29.264,-0.683,-9.902
102134.79,3116.416018,-936.012874,68.295,79.64,144.05,0.194,0.22,-12.318,0.571,-0.097,0.781,27.431,2.788,-10.541
102134.89,3116.41623,-936.014511,68.658,78.77,144.04,0.189,0.206,-11.519,0.613,-0.093,0.757,26.217,0.978,-9.756
102134.99,3116.416448,-936.016154,69.226,78.31,144.03,0.181,0.182,-10.203,0.565,-0.094,0.8,29.156,-0.085,-9.782
102135.09,3116.41668,-936.017811,69.95,77.99,144.04,0.172,0.15,-8.411,0.559,-0.126,0.773,35.268,2.957,-16.561
102135.19,3116.416938,-936.01949,70.631,77.2,144.05,0.157,0.107,-5.99,0.325,-0.097,0.8,36.504,7.32,-22.224
102135.29,3116.417188,-936.021178,71.46,76.88,144.04,0.136,0.058,-3.256,0.175,-0.107,0.938,34.502,9.551,-22.147
102135.39,3116.417447,-936.022883,72.052,76.83,144.03,0.1,-0.002,0.022,0.193,-0.126,1.057,34.916,6.002,-23.24
102135.49,3116.417698,-936.024608,72.752,77.11,144.02,0.049,-0.071,3.767,0.182,-0.182,0.902,39.677,3.158,-27.846
102135.59,3116.417943,-936.026333,72.824,77.34,143.97,-0.008,-0.144,7.695,0.115,-0.152,0.919,38.652,2.385,-34.172
102135.69,3116.418173,-936.028043,71.984,77.52,143.96,-0.068,-0.224,11.82,0.067,-0.129,1.096,30.679,-1.826,-31.729
102135.79,3116.418368,-936.029733,71.339,77.84,143.94,-0.124,-0.311,16.139,0.112,-0.16,1.249,26.261,-7.228,-29.81
102135.89,3116.418553,-936.031423,71.064,79.92,143.89,-0.171,-0.404,20.58,0.129,-0.202,1.244,26.57,-8.927,-34.989
102135.99,3116.418718,-936.033084,69.872,79.98,143.83,-0.21,-0.502,25.019,0.149,-0.127,1.263,18.663,-13.658,-38.2
102136.09,3116.418834,-936.034734,68.894,82.68,143.79,-0.241,-0.605,29.535,0.175,-0.114,1.315,10.084,-20.672,-32.509
102136.19,3116.4189,-936.036369,67.969,84.65,143.74,-0.263,-0.705,33.695,0.195,-0.138,1.315,7.247,-19.378,-31.674
102136.29,3116.418935,-936.037981,67.099,86.42,143.72,-0.278,-0.797,37.345,0.232,-0.123,1.311,4.155,-20.841,-32.451
102136.39,3116.41892,-936.039564,65.662,88.51,143.67,-0.285,-0.877,40.349,0.281,-0.087,1.203,-0.395,-22.364,-27.273
102136.49,3116.418861,-936.041114,64.627,92.84,143.67,-0.283,-0.938,42.533,0.25,-0.103,1.186,-0.486,-19.682,-29.465
102136.59,3116.418731,-936.042645,63.892,94.11,143.67,-0.277,-0.984,44.075,0.212,-0.07,1.215,-4.001,-19.643,-30.981
102136.69,3116.418552,-936.044118,62.594,100.3,143.64,-0.267,-1.019,45.216,0.278,-0.063,1.257,-11.138,-27.289,-27.135
102136.79,3116.418332,-936.045571,61.994,102.89,143.6,-0.254,-1.044,45.983,0.275,-0.135,1.362,-13.932,-27.827,-22.745
102136.89,3116.418068,-936.046993,61.374,105.21,143.56,-0.241,-1.068,46.655,0.261,-0.14,1.43,-9.573,-27.804,-25.013
102136.99,3116.41774,-936.04835,60.302,109.37,143.5,-0.229,-1.094,47.348,0.337,-0.105,1.34,-5.256,-29.882,-30.2
102137.09,3116.417379,-936.049672,59.388,113.66,143.45,-0.216,-1.123,48.093,0.283,-0.11,1.392,-7.19,-32.389,-33.687
102137.19,3116.416964,-936.050928,59.285,115.1,143.33,-0.204,-1.154,48.853,0.46,-0.09,1.484,-17.007,-44.975,-26.21
102137.29,3116.416485,-936.052094,58.119,122.13,143.23,-0.187,-1.179,49.459,0.516,-0.123,1.38,-14.55,-32.27,-24.459
102137.39,3116.415966,-936.053194,57.66,125.4,143.15,-0.168,-1.198,49.872,0.474,-0.109,1.395,-14.65,-32.29,-21.754
102137.49,3116.415401,-936.054205,56.651,129.07,143.06,-0.143,-1.209,50.092,0.641,-0.084,1.332,-14.919,-44.218,-20.109
102137.59,3116.414806,-936.055121,55.334,133.05,143.06,-0.113,-1.214,50.142,0.704,-0.161,1.158,-9.672,-34.157,-26.829
102137.69,3116.414156,-936.055992,56.026,138.04,143.05,-0.079,-1.212,50.039,0.603,-0.069,1.351,-9.879,-29.856,-29.917
102137.79,3116.413477,-936.056782,55.819,141.32,143.05,-0.043,-1.206,49.842,0.633,-0.05,1.361,-14.428,-34.208,-27.1
102137.89,3116.412765,-936.057444,54.821,149.8,143.12,-0.007,-1.196,49.574,0.678,-0.128,1.204,-11.489,-25.012,-29.983
102137.99,3116.411998,-936.058054,55.867,152.43,143.17,0.025,-1.179,49.176,0.672,-0.071,1.192,-16.916,-26.477,-32.708
102138.09,3116.411215,-936.058546,55.93,155.82,143.17,0.055,-1.157,48.636,0.671,-0.024,1.39,-31.322,-32.242,-27.729
102138.19,3116.410408,-936.058956,56.246,160.01,143.19,0.079,-1.122,47.644,0.751,-0.005,1.43,-48.309,-35.653,-20.036
102138.29,3116.409583,-936.05928,56.456,164.26,143.22,0.1,-1.077,46.186,0.7,-0.07,1.205,-73.651,-29.029,-12.349
102138.39,3116.408748,-936.059508,56.519,167.4,143.23,0.116,-1.012,43.825,0.715,-0.05,0.824,-92.338,-23.27,-1.223
