timestamp,gps_speed,acc_n_g,gps_t_acc,course,radius,latitude,longitude,InlineAcc,LateralAcc,VerticalAcc,RollRate,PitchRate,YawRate,Internal Battery
261.85,60.9561,0.8851,-0.4102,128.9048,33.1632,51.4181625,21.14950318,0.7,0.43,-1.05,22.6,22.8,-0.1,4
261.9,59.9635,0.9768,-0.4201,130.5069,29.1984,51.41815716,21.14951135,0.43,0.43,-1.07,18.7,27.6,-3.3,4
261.95,58.7789,1.0375,-0.4206,132.0989,26.6058,51.41815189,21.1495191,0.31,0.18,-1.06,24.2,25.5,-6.9,4
262,57.9427,1.0789,-0.4204,134.1635,24.8978,51.41814626,21.14952634,0.32,0.02,-1.04,30.1,24.6,-7.6,4
262.05,57.4481,1.1172,-0.4206,136.5623,23.5309,51.41814041,21.14953317,0.42,0,-1.15,30.5,28.1,-7.7,4
262.1,56.8823,1.1437,-0.3797,138.6034,22.461,51.4181345,21.14953981,0.51,0.02,-1.17,29.5,32.5,-7.7,4
262.15,56.3307,1.1542,-0.3357,140.6395,21.7772,51.41812857,21.14954616,0.57,-0.02,-1.17,32.1,33.3,-5.8,4
262.2,55.8456,1.1402,-0.3011,142.421,21.6176,51.41812268,21.14955228,0.61,-0.04,-1.09,31.2,31.6,-4,4
262.25,55.3459,1.0918,-0.2704,144.1702,22.1536,51.41811674,21.14955817,0.53,-0.12,-0.96,31.3,31,-3.4,4
262.3,54.5158,1.0538,-0.2739,146.1252,22.4018,51.41811078,21.14956335,0.37,-0.16,-0.9,34.3,34.8,-0.7,4
262.35,54.0093,1.0418,-0.2996,148.076,22.2402,51.41810478,21.14956841,0.34,-0.11,-1.05,32.4,36.1,4.2,4
262.4,53.4137,1.0564,-0.3238,150.244,21.4681,51.41809865,21.14957286,0.77,-0.01,-1.13,25.7,36.3,5.9,4
262.45,52.9014,1.0709,-0.343,152.3345,20.7414,51.4180925,21.14957713,1.15,0.02,-1.12,25.1,34.5,3.4,4
262.5,52.313,1.1184,-0.3288,154.2978,19.4058,51.41808636,21.14958098,1.07,-0.04,-1.06,29,35,1.8,4
262.55,51.6398,1.172,-0.2889,156.5672,18.0723,51.41808021,21.1495843,0.85,-0.17,-1.08,32.9,37.5,3,4
262.6,51.294,1.2015,-0.2658,158.9135,17.3294,51.41807397,21.1495873,1.28,-0.17,-1.21,30.3,40,5.4,4
262.65,50.7121,1.2223,-0.2281,161.5193,16.6782,51.41806773,21.14958965,1.49,-0.03,-1.2,27.5,33.9,5,4
262.7,50.3558,1.1967,-0.1939,163.8763,16.7726,51.41806138,21.14959161,1.49,0.03,-1.19,28.9,30.2,2.9,4
262.75,50.0438,1.1797,-0.1508,166.0883,16.7862,51.41805512,21.14959325,1.48,-0.01,-1.13,35,30.9,1.3,4
262.8,49.7978,1.1581,-0.1211,168.4343,16.9157,51.41804881,21.14959444,1.58,-0.14,-1.27,34.6,35.7,5.5,4
262.85,49.4993,1.1195,-0.0955,170.9862,17.3091,51.41804254,21.14959523,1.56,-0.15,-1.27,29.3,35.3,10.2,4
262.9,49.4279,1.1027,-0.0952,173.2781,17.4772,51.41803621,21.14959575,1.53,-0.06,-1.27,24.3,35,12,4
262.95,49.3192,1.049,-0.0712,175.1949,18.26,51.41802993,21.14959584,1.42,-0.04,-1.29,26.7,34.6,8.8,4
263,49.1641,0.9989,-0.057,177.072,19.0588,51.41802368,21.14959584,1.63,0.01,-1.28,26.4,32.7,6.9,4
263.05,48.9432,0.9743,-0.065,179.1663,19.4012,51.4180175,21.14959526,1.42,0.03,-1.11,27.2,40.2,4.4,4
263.1,48.6854,0.9631,-0.1008,-178.7725,19.4658,51.41801152,21.14959424,0.98,-0.18,-1.23,29.9,50.9,3.7,4
263.15,48.3911,0.9832,-0.1673,-176.5553,18.8683,51.4180055,21.14959311,1.26,-0.17,-1.4,29.6,53.5,6,4
263.2,47.9894,1.0044,-0.2205,-174.5673,18.1921,51.41799974,21.14959157,1.26,-0.17,-1.46,28.5,45.5,8.3,4
263.25,47.7818,1.0286,-0.2698,-172.3952,17.5334,51.41799386,21.14958968,1.37,-0.12,-1.54,24.3,43.5,8.8,4
263.3,47.5342,1.0569,-0.2968,-170.634,16.7945,51.41798822,21.14958744,1.48,-0.09,-1.67,29.4,45,4.7,4
263.35,46.7879,1.0801,-0.3025,-168.2329,15.9857,51.41798286,21.14958465,1.28,-0.19,-1.55,33.9,37.3,5.1,4
263.4,45.7614,1.0405,-0.2369,-165.3515,16.0377,51.41797782,21.14958144,1.46,-0.04,-1.4,32.8,32,5.7,4
263.45,45.2154,0.989,-0.1491,-162.8789,16.5134,51.41797274,21.14957781,1.14,-0.08,-1.31,28.9,31.7,7.1,4
263.5,45.1465,0.9481,-0.062,-160.6667,17.0974,51.41796762,21.14957384,0.97,-0.2,-1.28,26.9,37.7,7.6,4
263.55,45.4272,0.9233,0.022,-158.9834,17.6194,51.41796223,21.14956967,1.29,-0.06,-1.42,29.2,44.4,7.5,4
263.6,45.6012,0.9146,0.1123,-157.0755,17.8688,51.41795696,21.14956521,1.15,0,-1.53,29.9,49.4,9.3,4
263.65,45.882,0.9225,0.192,-155.5906,17.8952,51.41795167,21.14956059,0.62,-0.18,-1.51,26.8,43.2,13.4,4
263.7,46.6965,0.9341,0.2436,-153.7353,18.1144,51.41794615,21.14955522,0.58,-0.19,-1.32,22.7,34.3,14.3,4
263.75,47.4608,0.9665,0.3438,-151.8126,17.9602,51.41794065,21.14954948,0.64,-0.05,-1.27,26,35.5,10.8,4
263.8,47.8184,1.0087,0.3866,-149.026,17.5596,51.41793573,21.14954306,0.47,-0.03,-1.32,29.1,39.9,10.1,4
263.85,47.9266,1.088,0.373,-146.0861,16.5432,51.41793112,21.14953651,0.37,-0.18,-1.31,27.2,43.9,13.1,4
263.9,48.4491,1.1752,0.3377,-143.6654,15.6829,51.41792647,21.14952931,0.12,-0.33,-1.25,24.3,41,16.5,4
263.95,49.3245,1.2098,0.308,-141.2629,15.6852,51.41792164,21.14952172,-0.06,-0.27,-1.28,21.5,36.6,17,4
264,49.9629,1.2307,0.3097,-138.9209,15.7794,51.41791719,21.14951401,-0.03,-0.23,-1.32,24.1,34.6,14.6,4
264.05,50.6213,1.2137,0.2982,-136.7932,16.3776,51.41791271,21.14950589,-0.06,-0.23,-1.27,26.8,33.4,15,4
264.1,51.1331,1.1981,0.2633,-134.5609,16.9205,51.41790867,21.14949755,0.16,-0.21,-1.22,27.6,36.2,18.3,4
264.15,51.121,1.1846,0.2648,-132.1357,17.2541,51.41790511,21.14948928,0.22,-0.28,-1.16,22.9,38.1,23.2,4
264.2,51.0817,1.1338,0.2831,-129.593,18.1683,51.41790185,21.14948084,0.43,-0.32,-1.13,17.4,39.1,26.4,4
264.25,51.6708,1.1029,0.2575,-127.3493,19.0668,51.4178984,21.14947177,0.79,-0.22,-1.22,14.1,39.4,28.1,4
264.3,52.4975,1.1035,0.2044,-125.0472,19.5162,51.41789505,21.14946201,1.03,-0.01,-1.25,14.1,37.5,27.2,4
264.35,53.084,1.0903,0.176,-123.0247,20.0967,51.41789189,21.14945231,1.21,0.08,-1.18,17.1,32.5,24.3,4
264.4,53.2248,1.0472,0.1562,-121.1685,21.0915,51.41788893,21.14944272,1.17,0.05,-1.16,22.2,28.4,22.3,4
264.45,53.3508,1.0125,0.171,-119.2816,21.9699,51.41788624,21.14943298,0.95,-0.07,-1.25,23.4,29,26.5,4
264.5,53.7295,0.9754,0.1638,-117.44,23.0874,51.41788359,21.149423,0.84,-0.13,-1.28,16,31.3,35.9,4
264.55,53.6685,0.9242,0.168,-115.9337,24.4614,51.41788119,21.14941313,0.98,-0.15,-1.2,8,26.6,42.8,4
264.6,53.5676,0.8931,0.1851,-113.9955,25.3982,51.41787907,21.14940307,1.02,-0.12,-1.22,7.9,22.1,47.4,4
264.65,53.8986,0.865,0.1932,-112.2418,26.5403,51.41787697,21.14939272,0.9,0,-1.29,9.2,20,57.8,4
264.7,54.9692,0.8205,0.2335,-110.746,28.7079,51.41787475,21.14938147,0.97,0.1,-1.34,2,22.9,74.3,4
264.75,55.5129,0.7116,0.2959,-109.1998,33.6812,51.41787291,21.14937051,1.15,0.09,-1.27,-12.9,22.6,92.1,4
264.8,55.965,0.6203,0.3351,-108.1349,39.3175,51.417871,21.14935939,1.09,0.03,-1.16,-28.6,22.9,104.2,4
264.85,56.6996,0.5216,0.3485,-107.411,47.8807,51.41786897,21.14934811,0.98,-0.08,-1.14,-37,21.3,109.1,4
264.9,57.0241,0.4244,0.3261,-106.6832,59.82,51.4178671,21.14933708,1.09,-0.08,-1.2,-37.2,14.2,110.5,4
264.95,57.7,0.3497,0.2923,-105.9724,74.1689,51.41786518,21.14932546,1.08,0.05,-1.16,-40.9,8.3,113.8,4
265,58.002,0.2417,0.2541,-105.6196,108.8179,51.41786338,21.14931415,1.08,0.05,-1.15,-52,6.9,115.5,4
265.05,58.2499,0.1218,0.194,-105.4203,218.5641,51.41786144,21.14930284,1.07,-0.04,-1.19,-63.9,2.9,112.1,4
265.1,58.5674,0.0491,0.14,-105.1588,548.6102,51.4178596,21.14929138,0.93,-0.11,-1.19,-73.2,1.5,103,4
265.15,58.8032,-0.0302,0.1248,-104.9721,899.9789,51.41785775,21.1492798,0.79,-0.03,-1.19,-72,5.5,88.9,4
265.2,59.257,-0.1183,0.1308,-105.0973,232.2257,51.41785564,21.14926806,0.88,0,-1.16,-64,12.3,75.1,4
265.25,59.4456,-0.1855,0.1271,-105.5752,149.1396,51.41785334,21.14925652,1.15,-0.04,-0.93,-54.7,16,64.4,4
265.3,59.4346,-0.2503,0.1247,-106.1036,110.9157,51.41785102,21.14924522,1.14,-0.07,-0.84,-51.1,14.5,55.5,4
265.35,59.6719,-0.3262,0.1383,-106.9655,85.7564,51.41784834,21.14923378,1.04,-0.07,-0.87,-50.5,16.8,47.6,4
265.4,59.9786,-0.3695,0.1335,-107.581,76.3981,51.41784563,21.14922216,1.08,-0.1,-0.91,-47.8,21.9,40.3,4
265.45,60.1355,-0.4143,0.1311,-107.8911,68.5833,51.41784319,21.14921069,1.08,-0.1,-0.96,-42.2,19.8,36.7,4
265.5,60.3376,-0.4702,0.0879,-108.5472,60.8488,51.41784042,21.14919913,1.04,-0.17,-0.89,-41.8,20.3,35.2,4
265.55,60.7836,-0.502,0.1119,-109.4658,57.5591,51.41783731,21.14918756,1.08,-0.11,-0.88,-46.7,24.5,31.2,4
265.6,61.0198,-0.5066,0.1206,-110.3034,57.4451,51.41783425,21.14917614,1.13,-0.02,-0.94,-48.3,25.4,25,4
265.65,60.8255,-0.5407,0.0848,-111.274,53.8389,51.41783108,21.14916517,1.08,-0.01,-0.96,-45.2,26.2,17.3,4
265.7,60.6829,-0.6085,0.0168,-112.417,47.8273,51.41782767,21.14915436,0.99,-0.08,-1.01,-41.6,25.3,9.5,4
265.75,60.7251,-0.7328,-0.0803,-113.7024,39.7387,51.4178241,21.14914369,0.94,-0.07,-1.12,-38.2,24.7,4.8,4
265.8,60.6977,-0.8448,-0.1493,-114.9802,34.3577,51.41782035,21.14913306,0.97,0.03,-1.17,-34.8,26,1.9,4
265.85,60.6844,-0.952,-0.1552,-116.21,30.3399,51.41781647,21.14912266,0.95,0.12,-1.11,-32.2,31.4,-2.9,4
265.9,60.5947,-1.025,-0.1474,-117.7093,27.999,51.41781234,21.14911247,0.98,0.16,-1,-29.5,38.3,-9,4
265.95,59.7775,-1.0774,-0.1152,-119.7135,26.1566,51.41780804,21.14910347,1,0.09,-1.03,-23.5,42.3,-15.1,4
266,58.8406,-1.127,-0.0616,-122.2651,24.5221,51.41780346,21.14909516,1,0,-1.16,-18.2,37.4,-16.4,4
266.05,58.8958,-1.1744,0.0026,-124.4309,23.5017,51.41779851,21.14908624,0.95,-0.09,-1.26,-19,31,-13.1,4
266.1,59.4781,-1.2021,0.083,-126.2424,23.1832,51.41779335,21.14907694,0.86,-0.1,-1.29,-23.8,32.2,-9.2,4
266.15,60.232,-1.2122,0.1431,-127.8841,23.3332,51.41778803,21.14906762,0.73,-0.05,-1.27,-25.9,40.8,-10.8,4
266.2,60.5733,-1.2085,0.1781,-129.6434,23.626,51.41778252,21.14905888,0.76,0.03,-1.33,-22.5,47.9,-14.8,4
266.25,60.6842,-1.2047,0.1933,-131.8107,23.8558,51.41777684,21.14905072,0.83,-0.01,-1.34,-18.6,44.4,-14.8,4
266.3,60.7231,-1.218,0.1703,-133.9732,23.7315,51.41777077,21.14904291,0.81,-0.06,-1.27,-21,36.8,-11.1,4
266.35,60.9528,-1.2537,0.1087,-136.0361,23.2391,51.41776471,21.14903532,0.73,-0.06,-1.34,-27.7,40.9,-10.5,4
266.4,61.0968,-1.2794,0.0703,-138.3159,22.8837,51.41775835,21.14902832,0.7,0.02,-1.51,-26.6,46.2,-14.9,4
266.45,61.2893,-1.3298,0.0158,-140.5074,22.1167,51.41775184,21.14902142,0.82,0.01,-1.61,-19.3,38.9,-18,4
266.5,61.0821,-1.3797,-0.0104,-142.6142,21.2396,51.4177453,21.14901517,0.88,-0.12,-1.56,-17.3,26.9,-14.8,4
266.55,60.5255,-1.3321,0.0217,-145.1008,21.7799,51.41773855,21.14900987,0.94,-0.17,-1.45,-22.9,21.4,-6.5,4
266.6,60.6141,-1.2495,0.0636,-147.4779,23.2575,51.41773149,21.14900468,0.95,-0.02,-1.36,-30.4,24.8,-3.4,4
266.65,61.1425,-1.1892,0.0785,-149.4586,24.6839,51.4177244,21.14899945,0.92,0.03,-1.4,-30.8,30.6,-7.5,4
266.7,61.2072,-1.1967,0.0307,-151.1002,24.5951,51.41771739,21.1489944,0.84,-0.05,-1.55,-26,35.4,-11.5,4
266.75,61.4985,-1.2153,0.0074,-152.4748,24.3403,51.41771018,21.14898941,0.77,0,-1.65,-21.3,35.2,-12.2,4
266.8,61.3719,-1.2072,0.0097,-154.5538,24.4483,51.41770281,21.14898548,0.73,0.02,-1.61,-19.6,33.2,-11.7,4
266.85,61.2703,-1.2188,0.0138,-156.8342,24.171,51.41769534,21.14898227,0.73,-0.01,-1.63,-22.2,31.1,-11.8,4
266.9,61.0907,-1.2269,0.002,-158.9458,23.9364,51.41768782,21.14897928,0.69,-0.02,-1.58,-23.8,25.8,-12.1,4
266.95,61.0442,-1.243,-0.0026,-161.1337,23.5987,51.41768026,21.14897676,0.75,-0.06,-1.57,-22.2,22.6,-9.8,4
267,60.9274,-1.1546,0.0071,-163.4235,25.3421,51.41767269,21.14897468,0.77,-0.05,-1.64,-25,27.9,-6.1,4
267.05,60.8339,-1.0887,0.0479,-165.7903,26.8285,51.41766503,21.14897319,0.69,-0.02,-1.71,-26.8,31.9,-6,4
267.1,61.2988,-1.033,0.1214,-166.7973,28.5278,51.4176574,21.14897075,0.65,0.02,-1.69,-26.4,29.1,-9.3,4
267.15,61.6468,-0.965,0.1529,-168.0613,30.8115,51.4176496,21.14896887,0.66,0.01,-1.66,-24.1,25.4,-11.9,4
267.2,61.6721,-0.9342,0.1527,-169.9754,31.9755,51.41764178,21.14896794,0.66,-0.02,-1.6,-23.9,23,-12.2,4
267.25,61.7807,-0.942,0.1446,-171.0499,31.8938,51.41763404,21.1489667,0.63,-0.03,-1.54,-23.6,23.9,-12.9,4
267.3,62.2543,-1.0109,0.1248,-172.1743,30.06,51.41762616,21.14896557,0.65,-0.02,-1.51,-22.4,25.2,-13.8,4
267.35,62.7012,-1.1164,0.1019,-173.6924,27.497,51.4176181,21.14896519,0.76,0,-1.49,-20.7,24.4,-14.5,4
267.4,62.8992,-1.1696,0.0846,-176.2295,26.3944,51.41761018,21.14896627,0.7,0.02,-1.45,-21.4,22.9,-14.6,4
267.45,62.7769,-1.247,0.0741,153.1965,24.755,51.41760225,21.14896916,0.62,-0.02,-1.4,-21.6,25.5,-16.6,4
267.5,62.4767,-1.3167,0.0589,178.5657,23.3686,51.41759461,21.14897074,0.64,0,-1.32,-19.4,28.4,-17.6,4
267.55,62.6316,-1.3511,0.0428,176.7804,22.8516,51.4175868,21.14897267,0.66,0.05,-1.32,-17.7,30.7,-17.1,4
267.6,62.7526,-1.2764,0.0488,174.9513,24.2506,51.41757897,21.14897513,0.65,0.05,-1.43,-17.8,29.5,-16.7,4
267.65,62.7838,-1.1802,0.0533,173.3318,26.2637,51.41757126,21.14897777,0.49,0.03,-1.43,-19.6,26.5,-17.1,4
267.7,62.8382,-1.1171,0.0349,171.6628,27.7996,51.41756347,21.14898076,0.55,0.01,-1.39,-19,25,-16.6,4
267.75,62.9255,-1.0033,0.0318,169.8809,31.0138,51.41755584,21.14898412,0.61,0.02,-1.36,-18.8,21.9,-15.2,4
267.8,62.949,-0.9064,0.0338,167.9498,34.3611,51.41754827,21.14898807,0.64,0.01,-1.27,-18.8,20.7,-15.7,4
267.85,63.0796,-0.9005,0.0425,166.3112,34.6812,51.4175406,21.14899201,0.71,0.04,-1.27,-19.1,22.7,-17.1,4
267.9,63.0906,-0.9817,0.0617,164.9994,31.8493,51.41753315,21.14899595,0.67,0.06,-1.26,-18.1,23.7,-18,4
267.95,63.3227,-1.096,0.0959,163.8068,28.6767,51.41752559,21.1490001,0.46,0,-1.35,-16,27.8,-19.8,4
268,63.3042,-1.0833,0.0756,162.1859,29.0705,51.41751817,21.14900501,0.49,-0.05,-1.42,-13.7,30.2,-20,4
268.05,63.4257,-1.1093,0.0855,159.9911,28.4918,51.41751082,21.14901086,0.52,-0.01,-1.31,-13.8,24.8,-17.8,4
268.1,63.6322,-1.1645,0.104,157.8659,27.2848,51.41750351,21.14901711,0.55,-0.01,-1.19,-15.3,24.1,-15.9,4
268.15,63.8719,-1.1921,0.1156,156.1023,26.8199,51.4174963,21.14902361,0.61,-0.01,-1.14,-20.2,21.5,-13.8,4
268.2,64.156,-1.2118,0.1515,154.0572,26.5756,51.41748919,21.14903063,0.57,-0.02,-1.13,-21.1,22.5,-15.4,4
268.25,64.5494,-1.2114,0.198,152.222,26.8488,51.41748205,21.14903796,0.71,-0.02,-1.2,-17.5,26.3,-16.4,4
268.3,64.7429,-1.1889,0.2024,150.4756,27.5794,51.41747515,21.14904563,0.7,-0.02,-1.3,-17.2,27,-16.8,4
268.35,64.706,-1.1481,0.197,148.7438,28.6891,51.41746841,21.14905335,0.59,-0.05,-1.33,-16.2,26.2,-18.5,4
268.4,65.202,-1.0965,0.1972,146.7868,30.4206,51.41746165,21.14906191,0.68,-0.05,-1.32,-14.4,26.5,-19.5,4
268.45,65.7769,-1.0538,0.2012,145.239,32.0934,51.4174549,21.14907089,0.78,-0.01,-1.21,-13.5,19.4,-18.7,4
268.5,66.1871,-1.0443,0.1966,143.8868,32.7571,51.41744818,21.1490797,0.78,-0.03,-1.08,-13.9,16.1,-17.7,4
268.55,66.4432,-1.0457,0.2026,142.3686,33.0005,51.41744168,21.14908892,0.85,-0.01,-1.11,-14.7,19.1,-18,4
268.6,66.6245,-1.0139,0.2098,140.7443,34.3087,51.4174354,21.14909847,0.86,-0.01,-1.17,-14.5,20.5,-19.7,4
268.65,66.7845,-0.9707,0.1963,138.9147,36.1134,51.41742931,21.14910852,0.78,-0.1,-1.15,-11.4,19.2,-19.9,4
268.7,67.2415,-0.9448,0.1955,137.3025,37.5406,51.41742329,21.14911872,0.68,-0.14,-1.15,-10.6,18.7,-16.8,4
268.75,67.9594,-0.926,0.2006,135.9969,38.9053,51.41741711,21.14912947,0.78,-0.08,-1.15,-13.7,18.2,-14.6,4
268.8,68.1164,-0.9184,0.1856,134.8371,39.517,51.41741125,21.14914,0.93,-0.04,-1.06,-16.4,14.4,-15.8,4
268.85,68.1154,-0.9216,0.1819,133.6698,39.5602,51.4174056,21.14915043,0.98,-0.01,-1,-14.7,9.8,-17.7,4
268.9,68.5889,-0.9066,0.2215,132.4335,40.6826,51.41739977,21.14916169,0.97,0.01,-0.96,-12.9,8.9,-17.1,4
268.95,69.0011,-0.8657,0.2373,131.11,43.098,51.41739427,21.14917306,0.98,0.01,-0.92,-14.8,10.1,-15.9,4
269,69.3023,-0.8197,0.2253,129.6917,45.9906,51.41738892,21.14918477,0.97,0,-0.9,-15.7,13.2,-18,4
269.05,69.9922,-0.7957,0.2101,128.4172,48.1194,51.41738358,21.14919687,0.93,0,-1,-13.5,14.1,-22.8,4
269.1,70.3299,-0.7554,0.2047,127.1928,51.194,51.41737844,21.14920887,0.91,0.03,-1.01,-9.6,13.7,-26.6,4
269.15,70.6395,-0.7161,0.1841,126.0916,54.5034,51.41737339,21.14922104,0.93,0.04,-0.96,-5.9,10.7,-27.2,4
269.2,70.8988,-0.6692,0.1827,125.357,58.8034,51.41736844,21.1492332,0.96,0.06,-0.97,-4.6,10.3,-28.5,4
269.25,71.1913,-0.5854,0.1823,124.673,67.8002,51.41736346,21.14924534,1.03,0.11,-0.94,-3.6,5.7,-29.5,4
269.3,71.2181,-0.5316,0.1493,123.8895,75.0228,51.41735872,21.1492576,1.03,0.1,-0.93,-2.2,2.4,-27.4,4
269.35,71.4558,-0.508,0.1147,123.1217,79.0443,51.41735409,21.14926994,0.99,0.01,-0.99,-0.3,4,-24,4
269.4,71.712,-0.5029,0.1194,122.4266,80.362,51.41734952,21.14928247,1.02,-0.04,-1.03,-1.4,3.3,-20,4
269.45,72.064,-0.5179,0.1296,121.7639,78.6393,51.41734499,21.14929521,1.09,-0.05,-0.97,-3.7,1.7,-19.4,4
269.5,72.2827,-0.5424,0.1492,120.9176,75.5513,51.41734063,21.14930821,1.16,0,-0.91,-3.7,-0.9,-19.6,4
269.55,72.6813,-0.548,0.1785,120.0182,75.4732,51.41733636,21.14932139,1.16,0.02,-0.89,-4.9,-3.9,-18.8,4
269.6,73.0105,-0.5443,0.2005,119.348,76.6665,51.41733213,21.14933451,1.13,-0.01,-1,-4.3,-0.7,-19.3,4
269.65,73.2698,-0.542,0.2089,118.6445,77.6365,51.41732802,21.1493479,1.1,-0.11,-1.07,-1.2,2.6,-19.3,4
269.7,73.4638,-0.5147,0.2083,117.5994,82.3778,51.41732421,21.1493615,1.11,-0.18,-1.09,-0.7,0.7,-16.5,4
269.75,73.8793,-0.5144,0.1831,117.1127,83.2988,51.4173202,21.14937502,1.14,-0.23,-0.98,-5.4,3.1,-11.4,4
269.8,74.3782,-0.4978,0.1446,116.5945,87.0223,51.41731627,21.14938881,1.17,-0.26,-1.01,-10.5,2.8,-11.7,4
269.85,74.5602,-0.4729,0.1195,115.9753,92.132,51.41731234,21.1494025,1.17,-0.26,-1.1,-7.7,2.3,-16.9,4
269.9,74.7583,-0.4474,0.105,115.3967,97.9109,51.41730864,21.14941649,1.18,-0.19,-1.09,2.9,2.1,-17.2,4
269.95,74.8837,-0.4261,0.0928,114.6713,103.2271,51.41730498,21.14943053,1.07,-0.03,-1.17,-4.5,-3.8,-11.5,4
270,74.8615,-0.4135,0.0781,113.9472,106.5598,51.41730155,21.14944448,1.04,0.07,-1.22,-12.1,-6.3,-11.8,4
270.05,74.9664,-0.4114,0.0724,113.2877,107.4684,51.41729802,21.14945852,0.89,0.08,-1.36,0.2,-0.7,-15.6,4
270.1,74.9299,-0.3996,0.0614,112.9391,110.7575,51.41729458,21.14947253,0.68,-0.02,-1.42,-3.8,-0.6,-12.2,4
270.15,75.1726,-0.4058,0.0635,112.5867,109.565,51.41729107,21.14948687,0.73,-0.1,-1.31,-10.6,0.8,-11.7,4
270.2,75.6375,-0.4022,0.0947,112.0574,111.3945,51.41728768,21.14950137,0.89,-0.09,-1.2,-8.6,4.4,-17.5,4
270.25,75.8287,-0.3525,0.1466,111.5137,127.725,51.41728444,21.14951572,1,-0.18,-1.06,-0.9,3.2,-22.9,4
270.3,76.0275,-0.3348,0.198,110.9605,135.2803,51.41728131,21.14953007,1.14,-0.31,-1,4.6,6.1,-23.8,4
270.35,76.1785,-0.3284,0.2084,110.4828,138.8575,51.41727826,21.14954453,1.29,-0.36,-0.98,3.7,5.9,-19.4,4
270.4,76.5817,-0.3295,0.2202,109.9404,139.7876,51.4172752,21.14955937,1.29,-0.3,-0.97,-1.6,1.7,-13.7,4
270.45,77.1003,-0.345,0.2287,109.5263,135.0821,51.41727214,21.14957448,1.23,-0.18,-1.08,-8.1,0.5,-12.4,4
270.5,77.6416,-0.3549,0.1996,109.2499,132.9361,51.41726895,21.14958983,1.24,-0.09,-1.15,-7.9,4.9,-17.2,4
270.55,78.1072,-0.3489,0.1795,108.935,136.644,51.4172659,21.1496053,1.3,-0.11,-1.07,-0.4,8,-24.9,4
270.6,78.2659,-0.3347,0.1566,108.4608,143.2738,51.41726298,21.14962043,1.22,-0.3,-1.09,6.8,6.2,-29.4,4
270.65,78.3671,-0.3095,0.1299,107.8192,155.705,51.41726032,21.14963561,1.07,-0.36,-1.17,7.1,3,-27.8,4
270.7,78.3643,-0.3072,0.1204,107.3991,157.2945,51.41725755,21.1496506,1.08,-0.29,-1.18,5,0.4,-25.9,4
270.75,78.6344,-0.304,0.0942,107.0399,159.927,51.41725487,21.14966603,1.2,-0.21,-1.15,8.3,-1.7,-26.8,4
270.8,78.8339,-0.273,0.0703,106.6795,178.9101,51.41725214,21.14968153,1.24,-0.11,-1.15,15,0.8,-26.2,4
270.85,78.8654,-0.2381,0.0526,106.3839,205.5718,51.41724951,21.14969686,1.25,-0.18,-1.12,14.1,0.9,-18.3,4
270.9,79.0125,-0.1989,0.0506,106.1815,246.8021,51.41724685,21.14971238,1.1,-0.22,-1.19,6.2,0.2,-9.2,4
270.95,79.314,-0.1472,0.0773,105.9784,335.1046,51.4172442,21.149728,1.06,-0.15,-1.23,3,0.6,-1.5,4
271,79.2988,-0.1085,0.0989,105.8768,455.3159,51.41724164,21.14974321,1.07,-0.03,-1.21,-1,-0.6,4.7,4
271.05,79.5837,-0.109,0.109,105.7033,455.8932,51.41723898,21.14975875,1.07,0.08,-1.17,-4.3,-0.3,8.4,4
271.1,79.817,-0.1225,0.1026,105.5032,407.8989,51.41723648,21.14977446,0.99,0.14,-1.24,-3.4,-1.9,11,4
271.15,79.8068,-0.1441,0.114,105.5073,347.4466,51.4172339,21.14978991,1.02,0.11,-1.22,-3.9,-1.9,15,4
271.2,80.0241,-0.1472,0.1312,105.2633,342.0404,51.41723139,21.14980581,1.07,0.07,-1.24,-10.4,-0.9,20.9,4
271.25,80.3372,-0.1579,0.1568,104.9409,320.9499,51.41722897,21.14982189,0.98,0.02,-1.33,-16.6,0.6,25.6,4
271.3,80.7976,-0.2007,0.1608,104.6954,254.8266,51.41722651,21.14983794,0.98,0,-1.35,-18,5.3,26.4,4
271.35,81.0258,-0.2282,0.1526,104.32,225.5432,51.41722419,21.14985401,1.02,-0.01,-1.24,-18.9,4.8,26.5,4
271.4,81.1236,-0.2529,0.1476,104.0286,204.4242,51.41722189,21.14987009,1.06,-0.04,-1.1,-23.1,4.3,27.3,4
271.45,81.459,-0.274,0.1398,103.8823,190.1289,51.4172195,21.14988618,1.17,-0.04,-0.98,-26,0.9,25.9,4
271.5,81.7537,-0.2799,0.0868,103.6606,187.2737,51.41721713,21.14990242,1.3,-0.02,-0.89,-25.3,-1.2,21.3,4
271.55,81.805,-0.3075,0.049,103.1263,170.9254,51.4172151,21.14991846,1.34,-0.01,-0.85,-21.1,-8.9,15,4
271.6,81.6623,-0.3293,-0.0041,102.6245,159.4796,51.41721309,21.14993441,1.18,0.1,-0.97,-16,-17.2,6.9,4
271.65,81.5294,-0.3358,-0.0829,102.0615,156.0841,51.41721116,21.14995031,1.28,0.18,-1.13,-11.3,-16.6,-0.5,4
271.7,81.3345,-0.3658,-0.14,101.7833,142.6752,51.41720917,21.14996624,1.51,0.2,-1.27,-7.9,-5.5,-3.1,4
271.75,81.0133,-0.3733,-0.2113,101.4312,138.7791,51.41720736,21.14998211,1.58,0.11,-1.19,-7.7,-0.3,-2.3,4
